"src_code","trg_code","src_codingsystem","trg_codingsystem"
"MDG","MDG","fishingfleet_firms","flag_fao_cwp"
"MDV","MDV","fishingfleet_firms","flag_fao_cwp"
"MEX","MEX","fishingfleet_firms","flag_fao_cwp"
"MHL","MHL","fishingfleet_firms","flag_fao_cwp"
"MMR","MMR","fishingfleet_firms","flag_fao_cwp"
"MNE","MNE","fishingfleet_firms","flag_fao_cwp"
"MNP","MNP","fishingfleet_firms","flag_fao_cwp"
"MOZ","MOZ","fishingfleet_firms","flag_fao_cwp"
"MRT","MRT","fishingfleet_firms","flag_fao_cwp"
"MUS","MUS","fishingfleet_firms","flag_fao_cwp"
"MYS","MYS","fishingfleet_firms","flag_fao_cwp"
"NAM","NAM","fishingfleet_firms","flag_fao_cwp"
"NCL","NCL","fishingfleet_firms","flag_fao_cwp"
"NEI","NEI","fishingfleet_firms","flag_fao_cwp"
"NGA","NGA","fishingfleet_firms","flag_fao_cwp"
"NIC","NIC","fishingfleet_firms","flag_fao_cwp"
"NIU","NIU","fishingfleet_firms","flag_fao_cwp"
"NOR","NOR","fishingfleet_firms","flag_fao_cwp"
"NRU","NRU","fishingfleet_firms","flag_fao_cwp"
"NZL","NZL","fishingfleet_firms","flag_fao_cwp"
"OMN","OMN","fishingfleet_firms","flag_fao_cwp"
"PAK","PAK","fishingfleet_firms","flag_fao_cwp"
"PAN","PAN","fishingfleet_firms","flag_fao_cwp"
"PER","PER","fishingfleet_firms","flag_fao_cwp"
"PHL","PHL","fishingfleet_firms","flag_fao_cwp"
"PLW","PLW","fishingfleet_firms","flag_fao_cwp"
"PNG","PNG","fishingfleet_firms","flag_fao_cwp"
"PRI","PRI","fishingfleet_firms","flag_fao_cwp"
"PSE","PSE","fishingfleet_firms","flag_fao_cwp"
"PYF","PYF","fishingfleet_firms","flag_fao_cwp"
"QAT","QAT","fishingfleet_firms","flag_fao_cwp"
"RUS","RUS","fishingfleet_firms","flag_fao_cwp"
"SAU","SAU","fishingfleet_firms","flag_fao_cwp"
"SCG","SCG","fishingfleet_firms","flag_fao_cwp"
"SDN","SDN","fishingfleet_firms","flag_fao_cwp"
"SEN","SEN","fishingfleet_firms","flag_fao_cwp"
"SGP","SGP","fishingfleet_firms","flag_fao_cwp"
"SHN","SHN","fishingfleet_firms","flag_fao_cwp"
"SLB","SLB","fishingfleet_firms","flag_fao_cwp"
"SLE","SLE","fishingfleet_firms","flag_fao_cwp"
"SLV","SLV","fishingfleet_firms","flag_fao_cwp"
"SOM","SOM","fishingfleet_firms","flag_fao_cwp"
"SPM","SPM","fishingfleet_firms","flag_fao_cwp"
"SRB","SRB","fishingfleet_firms","flag_fao_cwp"
"STP","STP","fishingfleet_firms","flag_fao_cwp"
"SUN","SUN","fishingfleet_firms","flag_fao_cwp"
"SUR","SUR","fishingfleet_firms","flag_fao_cwp"
"SYC","SYC","fishingfleet_firms","flag_fao_cwp"
"SYR","SYR","fishingfleet_firms","flag_fao_cwp"
"TCA","TCA","fishingfleet_firms","flag_fao_cwp"
"TGO","TGO","fishingfleet_firms","flag_fao_cwp"
"THA","THA","fishingfleet_firms","flag_fao_cwp"
"TKM","TKM","fishingfleet_firms","flag_fao_cwp"
"TLS","TLS","fishingfleet_firms","flag_fao_cwp"
"TON","TON","fishingfleet_firms","flag_fao_cwp"
"TTO","TTO","fishingfleet_firms","flag_fao_cwp"
"TUN","TUN","fishingfleet_firms","flag_fao_cwp"
"TUR","TUR","fishingfleet_firms","flag_fao_cwp"
"TUV","TUV","fishingfleet_firms","flag_fao_cwp"
"TWN","TWN","fishingfleet_firms","flag_fao_cwp"
"TZA","TZA","fishingfleet_firms","flag_fao_cwp"
"UKR","UKR","fishingfleet_firms","flag_fao_cwp"
"URY","URY","fishingfleet_firms","flag_fao_cwp"
"USA","USA","fishingfleet_firms","flag_fao_cwp"
"VCT","VCT","fishingfleet_firms","flag_fao_cwp"
"VEN","VEN","fishingfleet_firms","flag_fao_cwp"
"VGB","VGB","fishingfleet_firms","flag_fao_cwp"
"VIR","VIR","fishingfleet_firms","flag_fao_cwp"
"VNM","VNM","fishingfleet_firms","flag_fao_cwp"
"VUT","VUT","fishingfleet_firms","flag_fao_cwp"
"WLF","WLF","fishingfleet_firms","flag_fao_cwp"
"WSM","WSM","fishingfleet_firms","flag_fao_cwp"
"YEM","YEM","fishingfleet_firms","flag_fao_cwp"
"YUG","YUG","fishingfleet_firms","flag_fao_cwp"
"ZAF","ZAF","fishingfleet_firms","flag_fao_cwp"
