"src_code","trg_code","src_codingsystem","trg_codingsystem"
"MRT","MRT","flag_iccat","flag_fao_cwp"
"MUS","MUS","flag_iccat","flag_fao_cwp"
"MYS","MYS","flag_iccat","flag_fao_cwp"
"NAM","NAM","flag_iccat","flag_fao_cwp"
"NEI-BIL","NEI","flag_iccat","flag_fao_cwp"
"NEI.001","NEI","flag_iccat","flag_fao_cwp"
"NEI.002","NEI","flag_iccat","flag_fao_cwp"
"NEI.COMB","NEI","flag_iccat","flag_fao_cwp"
"NEI.FLAGS","NEI","flag_iccat","flag_fao_cwp"
"NEI.UK.OT","NEI","flag_iccat","flag_fao_cwp"
"NGA","NGA","flag_iccat","flag_fao_cwp"
"NIC","NIC","flag_iccat","flag_fao_cwp"
"NOR","NOR","flag_iccat","flag_fao_cwp"
"NZL","NZL","flag_iccat","flag_fao_cwp"
"OMN","OMN","flag_iccat","flag_fao_cwp"
"PAN","PAN","flag_iccat","flag_fao_cwp"
"PAN.Obs","PAN","flag_iccat","flag_fao_cwp"
"PER","PER","flag_iccat","flag_fao_cwp"
"PHL","PHL","flag_iccat","flag_fao_cwp"
"PLW","PLW","flag_iccat","flag_fao_cwp"
"PNG","PNG","flag_iccat","flag_fao_cwp"
"PRI","PRI","flag_iccat","flag_fao_cwp"
"PSE","PSE","flag_iccat","flag_fao_cwp"
"PYF","PYF","flag_iccat","flag_fao_cwp"
"ROU","ROU","flag_iccat","flag_fao_cwp"
"RUS","RUS","flag_iccat","flag_fao_cwp"
"SCG","SCG","flag_iccat","flag_fao_cwp"
"SEN","SEN","flag_iccat","flag_fao_cwp"
"SGP","SGP","flag_iccat","flag_fao_cwp"
"SGP.Obs","SGP","flag_iccat","flag_fao_cwp"
"SLB","SLB","flag_iccat","flag_fao_cwp"
"SLE","SLE","flag_iccat","flag_fao_cwp"
"SLV","SLV","flag_iccat","flag_fao_cwp"
"SRB","SRB","flag_iccat","flag_fao_cwp"
"STP","STP","flag_iccat","flag_fao_cwp"
"SUN","SUN","flag_iccat","flag_fao_cwp"
"SUR","SUR","flag_iccat","flag_fao_cwp"
"SYC","SYC","flag_iccat","flag_fao_cwp"
"SYC.Obs","SYC","flag_iccat","flag_fao_cwp"
"SYR","SYR","flag_iccat","flag_fao_cwp"
"TAI","CHN","flag_iccat","flag_fao_cwp"
"TAI.Obs","CHN","flag_iccat","flag_fao_cwp"
"TGO","TGO","flag_iccat","flag_fao_cwp"
"THA","THA","flag_iccat","flag_fao_cwp"
"TON","TON","flag_iccat","flag_fao_cwp"
"TTO","TTO","flag_iccat","flag_fao_cwp"
"TUN","TUN","flag_iccat","flag_fao_cwp"
"TUR","TUR","flag_iccat","flag_fao_cwp"
"TUV","TUV","flag_iccat","flag_fao_cwp"
"TZA","TZA","flag_iccat","flag_fao_cwp"
"UK.BMU","BMU","flag_iccat","flag_fao_cwp"
"UK.SHN","SHN","flag_iccat","flag_fao_cwp"
"UK.TCA","TCA","flag_iccat","flag_fao_cwp"
"UK.VGB","VGB","flag_iccat","flag_fao_cwp"
"UKR","UKR","flag_iccat","flag_fao_cwp"
"UNCL","NEI","flag_iccat","flag_fao_cwp"
"URY","URY","flag_iccat","flag_fao_cwp"
"USA","USA","flag_iccat","flag_fao_cwp"
"VCT","VCT","flag_iccat","flag_fao_cwp"
"VEN","VEN","flag_iccat","flag_fao_cwp"
"VIR","VIR","flag_iccat","flag_fao_cwp"
"VNM","VNM","flag_iccat","flag_fao_cwp"
"VUT","VUT","flag_iccat","flag_fao_cwp"
"WSM","WSM","flag_iccat","flag_fao_cwp"
"YUG","YUG","flag_iccat","flag_fao_cwp"
"ZAF","ZAF","flag_iccat","flag_fao_cwp"
