src_code,trg_code,src_codingsystem,trg_codingsystem
Israel,ISR,flag_iccat_from_ncandcas,flag_fao_cwp
Jamaica,JAM,flag_iccat_from_ncandcas,flag_fao_cwp
Japan,JPN,flag_iccat_from_ncandcas,flag_fao_cwp
Japan (ICCAT program),JPN,flag_iccat_from_ncandcas,flag_fao_cwp
Japan (foreign obs.),JPN,flag_iccat_from_ncandcas,flag_fao_cwp
Japan (reference),JPN,flag_iccat_from_ncandcas,flag_fao_cwp
Kenya,KEN,flag_iccat_from_ncandcas,flag_fao_cwp
Kiribati,KIR,flag_iccat_from_ncandcas,flag_fao_cwp
Korea Rep.,KOR,flag_iccat_from_ncandcas,flag_fao_cwp
Lebanon,LBN,flag_iccat_from_ncandcas,flag_fao_cwp
Liberia,LBR,flag_iccat_from_ncandcas,flag_fao_cwp
Libya,LBY,flag_iccat_from_ncandcas,flag_fao_cwp
Madagascar,MDG,flag_iccat_from_ncandcas,flag_fao_cwp
Malaysia,MYS,flag_iccat_from_ncandcas,flag_fao_cwp
Maldives,MDV,flag_iccat_from_ncandcas,flag_fao_cwp
Maroc,MAR,flag_iccat_from_ncandcas,flag_fao_cwp
Marshall Islands,MHL,flag_iccat_from_ncandcas,flag_fao_cwp
Mauritania,MRT,flag_iccat_from_ncandcas,flag_fao_cwp
Mauritius,MUS,flag_iccat_from_ncandcas,flag_fao_cwp
Mexico,MEX,flag_iccat_from_ncandcas,flag_fao_cwp
Micronesia,FSM,flag_iccat_from_ncandcas,flag_fao_cwp
Mixed flags (EU tropical),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
Mixed flags (FIS),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
Mixed flags (FR+ES),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
Mixed flags (KR+PA),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
Montenegro,MNE,flag_iccat_from_ncandcas,flag_fao_cwp
Mozambique,MOZ,flag_iccat_from_ncandcas,flag_fao_cwp
NEI (BIL),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
NEI (ETRO),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
NEI (Flag related),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
NEI (MED),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
NEI (UK.OT),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
NEI (combined),NEI,flag_iccat_from_ncandcas,flag_fao_cwp
Namibia,NAM,flag_iccat_from_ncandcas,flag_fao_cwp
New Zealand,NZL,flag_iccat_from_ncandcas,flag_fao_cwp
Nicaragua,NIC,flag_iccat_from_ncandcas,flag_fao_cwp
Nigeria,NGA,flag_iccat_from_ncandcas,flag_fao_cwp
Norway,NOR,flag_iccat_from_ncandcas,flag_fao_cwp
Oman,OMN,flag_iccat_from_ncandcas,flag_fao_cwp
Palau,PLW,flag_iccat_from_ncandcas,flag_fao_cwp
Palestine,PSE,flag_iccat_from_ncandcas,flag_fao_cwp
Panama,PAN,flag_iccat_from_ncandcas,flag_fao_cwp
Panama (foreign obs.),PAN,flag_iccat_from_ncandcas,flag_fao_cwp
Papua New Guinea,PNG,flag_iccat_from_ncandcas,flag_fao_cwp
Perú,PER,flag_iccat_from_ncandcas,flag_fao_cwp
Philippines,PHL,flag_iccat_from_ncandcas,flag_fao_cwp
Polynesie Française,PYF,flag_iccat_from_ncandcas,flag_fao_cwp
Puerto Rico,PRI,flag_iccat_from_ncandcas,flag_fao_cwp
Rumania,ROU,flag_iccat_from_ncandcas,flag_fao_cwp
Russian Federation,RUS,flag_iccat_from_ncandcas,flag_fao_cwp
S. Tomé e Príncipe,STP,flag_iccat_from_ncandcas,flag_fao_cwp
Saint Kitts and Nevis,KNA,flag_iccat_from_ncandcas,flag_fao_cwp
Samoa,WSM,flag_iccat_from_ncandcas,flag_fao_cwp
Senegal,SEN,flag_iccat_from_ncandcas,flag_fao_cwp
Serbia,SRB,flag_iccat_from_ncandcas,flag_fao_cwp
Serbia and Montenegro,SCG,flag_iccat_from_ncandcas,flag_fao_cwp
Seychelles,SYC,flag_iccat_from_ncandcas,flag_fao_cwp
Seychelles (foreign obs.),SYC,flag_iccat_from_ncandcas,flag_fao_cwp
Sierra Leone,SLE,flag_iccat_from_ncandcas,flag_fao_cwp
Singapore,SGP,flag_iccat_from_ncandcas,flag_fao_cwp
Singapore (foreign obs.),SGP,flag_iccat_from_ncandcas,flag_fao_cwp
Solomon Islands,SLB,flag_iccat_from_ncandcas,flag_fao_cwp
South Africa,ZAF,flag_iccat_from_ncandcas,flag_fao_cwp
Sri Lanka,LKA,flag_iccat_from_ncandcas,flag_fao_cwp
St. Vincent and Grenadines,VCT,flag_iccat_from_ncandcas,flag_fao_cwp
Sta. Lucia,LCA,flag_iccat_from_ncandcas,flag_fao_cwp
Suriname,SUR,flag_iccat_from_ncandcas,flag_fao_cwp
Switzerland,CHE,flag_iccat_from_ncandcas,flag_fao_cwp
