src_code,trg_code,src_codingsystem,trg_codingsystem
MOX,BOFOT,species_iccat,speciesgroup_tunaatlas
MRW,BOFOT,species_iccat,speciesgroup_tunaatlas
MSK,SHK,species_iccat,speciesgroup_tunaatlas
MSP,BILLFIS,species_iccat,speciesgroup_tunaatlas
NAU,BOFOT,species_iccat,speciesgroup_tunaatlas
NEN,BOFOT,species_iccat,speciesgroup_tunaatlas
NGB,SHK,species_iccat,speciesgroup_tunaatlas
NPH,SPMA,species_iccat,speciesgroup_tunaatlas
NTC,SHK,species_iccat,speciesgroup_tunaatlas
OCS,SHK,species_iccat,speciesgroup_tunaatlas
OIL,BOFOT,species_iccat,speciesgroup_tunaatlas
OXN,SHK,species_iccat,speciesgroup_tunaatlas
OXY,SHK,species_iccat,speciesgroup_tunaatlas
PAP,SPMA,species_iccat,speciesgroup_tunaatlas
PLS,RAYS,species_iccat,speciesgroup_tunaatlas
POA,BOFOT,species_iccat,speciesgroup_tunaatlas
POR,SHK,species_iccat,speciesgroup_tunaatlas
PSK,SHK,species_iccat,speciesgroup_tunaatlas
PTH,SHK,species_iccat,speciesgroup_tunaatlas
PTM,SHK,species_iccat,speciesgroup_tunaatlas
PXX,SHK,species_iccat,speciesgroup_tunaatlas
QUB,SHK,species_iccat,speciesgroup_tunaatlas
QUL,SHK,species_iccat,speciesgroup_tunaatlas
QUM,SPMA,species_iccat,speciesgroup_tunaatlas
RHA,SHK,species_iccat,speciesgroup_tunaatlas
RHN,SHK,species_iccat,speciesgroup_tunaatlas
RHT,SHK,species_iccat,speciesgroup_tunaatlas
RHZ,SHK,species_iccat,speciesgroup_tunaatlas
RMB,RAYS,species_iccat,speciesgroup_tunaatlas
RMH,RAYS,species_iccat,speciesgroup_tunaatlas
RMJ,RAYS,species_iccat,speciesgroup_tunaatlas
RMM,RAYS,species_iccat,speciesgroup_tunaatlas
RMN,RAYS,species_iccat,speciesgroup_tunaatlas
RMO,RAYS,species_iccat,speciesgroup_tunaatlas
RMT,RAYS,species_iccat,speciesgroup_tunaatlas
RRU,BOFOT,species_iccat,speciesgroup_tunaatlas
RSK,SHK,species_iccat,speciesgroup_tunaatlas
RSP,BILLFIS,species_iccat,speciesgroup_tunaatlas
RUB,BOFOT,species_iccat,speciesgroup_tunaatlas
RZV,BOFOT,species_iccat,speciesgroup_tunaatlas
SAI,BILLFIS,species_iccat,speciesgroup_tunaatlas
SAU,BOFOT,species_iccat,speciesgroup_tunaatlas
SBF,TUNTEMP,species_iccat,speciesgroup_tunaatlas
SBL,SHK,species_iccat,speciesgroup_tunaatlas
SCK,SHK,species_iccat,speciesgroup_tunaatlas
