src_code,trg_code,src_codingsystem,trg_codingsystem
Japan (foreign obs.),JPN.obs,flag_iccat_from_ncandcas,flag_iccat
Japan (reference),JPN.ref,flag_iccat_from_ncandcas,flag_iccat
Kenya,KEN,flag_iccat_from_ncandcas,flag_iccat
Kiribati,KIR,flag_iccat_from_ncandcas,flag_iccat
Korea Rep.,KOR,flag_iccat_from_ncandcas,flag_iccat
Lebanon,LBN,flag_iccat_from_ncandcas,flag_iccat
Liberia,LBR,flag_iccat_from_ncandcas,flag_iccat
Libya,LBY,flag_iccat_from_ncandcas,flag_iccat
Madagascar,MDG,flag_iccat_from_ncandcas,flag_iccat
Malaysia,MYS,flag_iccat_from_ncandcas,flag_iccat
Maldives,MDV,flag_iccat_from_ncandcas,flag_iccat
Maroc,MAR,flag_iccat_from_ncandcas,flag_iccat
Marshall Islands,MHL,flag_iccat_from_ncandcas,flag_iccat
Mauritania,MRT,flag_iccat_from_ncandcas,flag_iccat
Mauritius,MUS,flag_iccat_from_ncandcas,flag_iccat
Mexico,MEX,flag_iccat_from_ncandcas,flag_iccat
Micronesia,FSM,flag_iccat_from_ncandcas,flag_iccat
Mixed flags (EU tropical),MIX.EU-ETRO,flag_iccat_from_ncandcas,flag_iccat
Mixed flags (FIS),MIX.FIS,flag_iccat_from_ncandcas,flag_iccat
Mixed flags (FR+ES),MIX.FR+ES,flag_iccat_from_ncandcas,flag_iccat
Mixed flags (KR+PA),MIX.KR+PA,flag_iccat_from_ncandcas,flag_iccat
Montenegro,MNE,flag_iccat_from_ncandcas,flag_iccat
NEI (ETRO),NEI.001,flag_iccat_from_ncandcas,flag_iccat
NEI (Flag related),NEI.FLAGS,flag_iccat_from_ncandcas,flag_iccat
NEI (MED),NEI.002,flag_iccat_from_ncandcas,flag_iccat
NEI (UK.OT),NEI.UK.OT,flag_iccat_from_ncandcas,flag_iccat
NEI (combined),NEI.COMB,flag_iccat_from_ncandcas,flag_iccat
Namibia,NAM,flag_iccat_from_ncandcas,flag_iccat
New Zealand,NZL,flag_iccat_from_ncandcas,flag_iccat
Nicaragua,NIC,flag_iccat_from_ncandcas,flag_iccat
Nigeria,NGA,flag_iccat_from_ncandcas,flag_iccat
Norway,NOR,flag_iccat_from_ncandcas,flag_iccat
Oman,OMN,flag_iccat_from_ncandcas,flag_iccat
Palau,PLW,flag_iccat_from_ncandcas,flag_iccat
Palestine,PSE,flag_iccat_from_ncandcas,flag_iccat
Panama,PAN,flag_iccat_from_ncandcas,flag_iccat
Panama (foreign obs.),PAN.Obs,flag_iccat_from_ncandcas,flag_iccat
Papua New Guinea,PNG,flag_iccat_from_ncandcas,flag_iccat
Perú,PER,flag_iccat_from_ncandcas,flag_iccat
Philippines,PHL,flag_iccat_from_ncandcas,flag_iccat
Polynesie Française,PYF,flag_iccat_from_ncandcas,flag_iccat
Puerto Rico,PRI,flag_iccat_from_ncandcas,flag_iccat
Rumania,ROU,flag_iccat_from_ncandcas,flag_iccat
Russian Federation,RUS,flag_iccat_from_ncandcas,flag_iccat
S. Tomé e Príncipe,STP,flag_iccat_from_ncandcas,flag_iccat
Saint Kitts and Nevis,KNA,flag_iccat_from_ncandcas,flag_iccat
Samoa,WSM,flag_iccat_from_ncandcas,flag_iccat
Senegal,SEN,flag_iccat_from_ncandcas,flag_iccat
Serbia,SRB,flag_iccat_from_ncandcas,flag_iccat
Serbia and Montenegro,SCG,flag_iccat_from_ncandcas,flag_iccat
Seychelles,SYC,flag_iccat_from_ncandcas,flag_iccat
Seychelles (foreign obs.),SYC.Obs,flag_iccat_from_ncandcas,flag_iccat
Sierra Leone,SLE,flag_iccat_from_ncandcas,flag_iccat
Singapore,SGP,flag_iccat_from_ncandcas,flag_iccat
Singapore (foreign obs.),SGP.Obs,flag_iccat_from_ncandcas,flag_iccat
Solomon Islands,SLB,flag_iccat_from_ncandcas,flag_iccat
South Africa,ZAF,flag_iccat_from_ncandcas,flag_iccat
Sri Lanka,LKA,flag_iccat_from_ncandcas,flag_iccat
St. Vincent and Grenadines,VCT,flag_iccat_from_ncandcas,flag_iccat
Sta. Lucia,LCA,flag_iccat_from_ncandcas,flag_iccat
Suriname,SUR,flag_iccat_from_ncandcas,flag_iccat
Switzerland,CHE,flag_iccat_from_ncandcas,flag_iccat
Syria,SYR,flag_iccat_from_ncandcas,flag_iccat
Tanzania,TZA,flag_iccat_from_ncandcas,flag_iccat
Thailand,THA,flag_iccat_from_ncandcas,flag_iccat
Togo,TGO,flag_iccat_from_ncandcas,flag_iccat
Tonga,TON,flag_iccat_from_ncandcas,flag_iccat
Trinidad and Tobago,TTO,flag_iccat_from_ncandcas,flag_iccat
Tunisie,TUN,flag_iccat_from_ncandcas,flag_iccat
Turkey,TUR,flag_iccat_from_ncandcas,flag_iccat
Tuvalu,TUV,flag_iccat_from_ncandcas,flag_iccat
U.S.A.,USA,flag_iccat_from_ncandcas,flag_iccat
U.S.S.R.,SUN,flag_iccat_from_ncandcas,flag_iccat
UK.Bermuda,UK.BMU,flag_iccat_from_ncandcas,flag_iccat
UK.British Virgin Islands,UK.VGB,flag_iccat_from_ncandcas,flag_iccat
UK.Sta Helena,UK.SHN,flag_iccat_from_ncandcas,flag_iccat
UK.Turks and Caicos,UK.TCA,flag_iccat_from_ncandcas,flag_iccat
US Virgin Islands,VIR,flag_iccat_from_ncandcas,flag_iccat
Ukraine,UKR,flag_iccat_from_ncandcas,flag_iccat
Unclassified flag,UNCL,flag_iccat_from_ncandcas,flag_iccat
United Arab Emirates,ARE,flag_iccat_from_ncandcas,flag_iccat
Uruguay,URY,flag_iccat_from_ncandcas,flag_iccat
Vanuatu,VUT,flag_iccat_from_ncandcas,flag_iccat
Venezuela,VEN,flag_iccat_from_ncandcas,flag_iccat
Vietnam,VNM,flag_iccat_from_ncandcas,flag_iccat
Yugoslavia Fed.,YUG,flag_iccat_from_ncandcas,flag_iccat
