src_code,trg_code,src_codingsystem,trg_codingsystem
051,AM,country_and_territory_m49,country_and_territory_iso2
004,AF,country_and_territory_m49,country_and_territory_iso2
008,AL,country_and_territory_m49,country_and_territory_iso2
012,DZ,country_and_territory_m49,country_and_territory_iso2
016,AS,country_and_territory_m49,country_and_territory_iso2
020,AD,country_and_territory_m49,country_and_territory_iso2
024,AO,country_and_territory_m49,country_and_territory_iso2
028,AG,country_and_territory_m49,country_and_territory_iso2
032,AR,country_and_territory_m49,country_and_territory_iso2
036,AU,country_and_territory_m49,country_and_territory_iso2
040,AT,country_and_territory_m49,country_and_territory_iso2
044,BS,country_and_territory_m49,country_and_territory_iso2
048,BH,country_and_territory_m49,country_and_territory_iso2
052,BB,country_and_territory_m49,country_and_territory_iso2
058,NA,country_and_territory_m49,country_and_territory_iso2
050,BD,country_and_territory_m49,country_and_territory_iso2
060,BM,country_and_territory_m49,country_and_territory_iso2
064,BT,country_and_territory_m49,country_and_territory_iso2
068,BO,country_and_territory_m49,country_and_territory_iso2
072,BW,country_and_territory_m49,country_and_territory_iso2
076,BR,country_and_territory_m49,country_and_territory_iso2
533,AW,country_and_territory_m49,country_and_territory_iso2
084,BZ,country_and_territory_m49,country_and_territory_iso2
086,IO,country_and_territory_m49,country_and_territory_iso2
090,SB,country_and_territory_m49,country_and_territory_iso2
096,BN,country_and_territory_m49,country_and_territory_iso2
100,BG,country_and_territory_m49,country_and_territory_iso2
104,MM,country_and_territory_m49,country_and_territory_iso2
108,BI,country_and_territory_m49,country_and_territory_iso2
010,AQ,country_and_territory_m49,country_and_territory_iso2
074,BV,country_and_territory_m49,country_and_territory_iso2
120,CM,country_and_territory_m49,country_and_territory_iso2
124,CA,country_and_territory_m49,country_and_territory_iso2
128,NA,country_and_territory_m49,country_and_territory_iso2
132,CV,country_and_territory_m49,country_and_territory_iso2
136,KY,country_and_territory_m49,country_and_territory_iso2
140,CF,country_and_territory_m49,country_and_territory_iso2
144,LK,country_and_territory_m49,country_and_territory_iso2
148,TD,country_and_territory_m49,country_and_territory_iso2
152,CL,country_and_territory_m49,country_and_territory_iso2
156,CN,country_and_territory_m49,country_and_territory_iso2
162,CX,country_and_territory_m49,country_and_territory_iso2
166,CC,country_and_territory_m49,country_and_territory_iso2
170,CO,country_and_territory_m49,country_and_territory_iso2
174,KM,country_and_territory_m49,country_and_territory_iso2
178,CG,country_and_territory_m49,country_and_territory_iso2
184,CK,country_and_territory_m49,country_and_territory_iso2
188,CR,country_and_territory_m49,country_and_territory_iso2
192,CU,country_and_territory_m49,country_and_territory_iso2
196,CY,country_and_territory_m49,country_and_territory_iso2
200,NA,country_and_territory_m49,country_and_territory_iso2
031,AZ,country_and_territory_m49,country_and_territory_iso2
204,BJ,country_and_territory_m49,country_and_territory_iso2
208,DK,country_and_territory_m49,country_and_territory_iso2
212,DM,country_and_territory_m49,country_and_territory_iso2
214,DO,country_and_territory_m49,country_and_territory_iso2
112,BY,country_and_territory_m49,country_and_territory_iso2
218,EC,country_and_territory_m49,country_and_territory_iso2
818,EG,country_and_territory_m49,country_and_territory_iso2
222,SV,country_and_territory_m49,country_and_territory_iso2
226,GQ,country_and_territory_m49,country_and_territory_iso2
230,NA,country_and_territory_m49,country_and_territory_iso2
233,EE,country_and_territory_m49,country_and_territory_iso2
234,FO,country_and_territory_m49,country_and_territory_iso2
238,FK,country_and_territory_m49,country_and_territory_iso2
242,FJ,country_and_territory_m49,country_and_territory_iso2
246,FI,country_and_territory_m49,country_and_territory_iso2
250,FR,country_and_territory_m49,country_and_territory_iso2
254,GF,country_and_territory_m49,country_and_territory_iso2
258,PF,country_and_territory_m49,country_and_territory_iso2
260,TF,country_and_territory_m49,country_and_territory_iso2
262,DJ,country_and_territory_m49,country_and_territory_iso2
268,GE,country_and_territory_m49,country_and_territory_iso2
266,GA,country_and_territory_m49,country_and_territory_iso2
270,GM,country_and_territory_m49,country_and_territory_iso2
274,NA,country_and_territory_m49,country_and_territory_iso2
278,NA,country_and_territory_m49,country_and_territory_iso2
