src_code,trg_code,src_codingsystem,trg_codingsystem
JPN,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
HKG,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
KOR,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
TWN,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
MAC,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
PRK,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
MNG,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
SGP,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
MMR,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
KHM,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
TLS,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
IDN,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
MYS,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
PHL,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
BRN,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
THA,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
VNM,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
LAO,SDG_ESEA,country_and_territory_iso3,un_sdg_regions
DOM,SDG_LAC,country_and_territory_iso3,un_sdg_regions
GRD,SDG_LAC,country_and_territory_iso3,un_sdg_regions
BHS,SDG_LAC,country_and_territory_iso3,un_sdg_regions
VIR,SDG_LAC,country_and_territory_iso3,un_sdg_regions
ANT,SDG_LAC,country_and_territory_iso3,un_sdg_regions
BLM,SDG_LAC,country_and_territory_iso3,un_sdg_regions
ABW,SDG_LAC,country_and_territory_iso3,un_sdg_regions
TCA,SDG_LAC,country_and_territory_iso3,un_sdg_regions
CUW,SDG_LAC,country_and_territory_iso3,un_sdg_regions
TTO,SDG_LAC,country_and_territory_iso3,un_sdg_regions
GLP,SDG_LAC,country_and_territory_iso3,un_sdg_regions
VGB,SDG_LAC,country_and_territory_iso3,un_sdg_regions
JAM,SDG_LAC,country_and_territory_iso3,un_sdg_regions
BRB,SDG_LAC,country_and_territory_iso3,un_sdg_regions
SUR,SDG_LAC,country_and_territory_iso3,un_sdg_regions
CUB,SDG_LAC,country_and_territory_iso3,un_sdg_regions
DMA,SDG_LAC,country_and_territory_iso3,un_sdg_regions
PRI,SDG_LAC,country_and_territory_iso3,un_sdg_regions
HTI,SDG_LAC,country_and_territory_iso3,un_sdg_regions
MSR,SDG_LAC,country_and_territory_iso3,un_sdg_regions
SXM,SDG_LAC,country_and_territory_iso3,un_sdg_regions
AIA,SDG_LAC,country_and_territory_iso3,un_sdg_regions
BES,SDG_LAC,country_and_territory_iso3,un_sdg_regions
LCA,SDG_LAC,country_and_territory_iso3,un_sdg_regions
MAF,SDG_LAC,country_and_territory_iso3,un_sdg_regions
KNA,SDG_LAC,country_and_territory_iso3,un_sdg_regions
ATG,SDG_LAC,country_and_territory_iso3,un_sdg_regions
VCT,SDG_LAC,country_and_territory_iso3,un_sdg_regions
MTQ,SDG_LAC,country_and_territory_iso3,un_sdg_regions
CYM,SDG_LAC,country_and_territory_iso3,un_sdg_regions
PAN,SDG_LAC,country_and_territory_iso3,un_sdg_regions
HND,SDG_LAC,country_and_territory_iso3,un_sdg_regions
NIC,SDG_LAC,country_and_territory_iso3,un_sdg_regions
MEX,SDG_LAC,country_and_territory_iso3,un_sdg_regions
GTM,SDG_LAC,country_and_territory_iso3,un_sdg_regions
SLV,SDG_LAC,country_and_territory_iso3,un_sdg_regions
CRI,SDG_LAC,country_and_territory_iso3,un_sdg_regions
PER,SDG_LAC,country_and_territory_iso3,un_sdg_regions
SGS,SDG_LAC,country_and_territory_iso3,un_sdg_regions
GUF,SDG_LAC,country_and_territory_iso3,un_sdg_regions
BRA,SDG_LAC,country_and_territory_iso3,un_sdg_regions
BOL,SDG_LAC,country_and_territory_iso3,un_sdg_regions
ARG,SDG_LAC,country_and_territory_iso3,un_sdg_regions
PRY,SDG_LAC,country_and_territory_iso3,un_sdg_regions
VEN,SDG_LAC,country_and_territory_iso3,un_sdg_regions
COL,SDG_LAC,country_and_territory_iso3,un_sdg_regions
ECU,SDG_LAC,country_and_territory_iso3,un_sdg_regions
GUY,SDG_LAC,country_and_territory_iso3,un_sdg_regions
FLK,SDG_LAC,country_and_territory_iso3,un_sdg_regions
CHL,SDG_LAC,country_and_territory_iso3,un_sdg_regions
BLZ,SDG_LAC,country_and_territory_iso3,un_sdg_regions
URY,SDG_LAC,country_and_territory_iso3,un_sdg_regions
NZL,SDG_OCE,country_and_territory_iso3,un_sdg_regions
CCK,SDG_OCE,country_and_territory_iso3,un_sdg_regions
CXR,SDG_OCE,country_and_territory_iso3,un_sdg_regions
NFK,SDG_OCE,country_and_territory_iso3,un_sdg_regions
AUS,SDG_OCE,country_and_territory_iso3,un_sdg_regions
HMD,SDG_OCE,country_and_territory_iso3,un_sdg_regions
WSM,SDG_OCE,country_and_territory_iso3,un_sdg_regions
WLF,SDG_OCE,country_and_territory_iso3,un_sdg_regions
GUM,SDG_OCE,country_and_territory_iso3,un_sdg_regions
SLB,SDG_OCE,country_and_territory_iso3,un_sdg_regions
FJI,SDG_OCE,country_and_territory_iso3,un_sdg_regions
PCN,SDG_OCE,country_and_territory_iso3,un_sdg_regions
UMI,SDG_OCE,country_and_territory_iso3,un_sdg_regions
MHL,SDG_OCE,country_and_territory_iso3,un_sdg_regions
ASM,SDG_OCE,country_and_territory_iso3,un_sdg_regions
TUV,SDG_OCE,country_and_territory_iso3,un_sdg_regions
NCL,SDG_OCE,country_and_territory_iso3,un_sdg_regions
TON,SDG_OCE,country_and_territory_iso3,un_sdg_regions
MNP,SDG_OCE,country_and_territory_iso3,un_sdg_regions
TKL,SDG_OCE,country_and_territory_iso3,un_sdg_regions
COK,SDG_OCE,country_and_territory_iso3,un_sdg_regions
KIR,SDG_OCE,country_and_territory_iso3,un_sdg_regions
VUT,SDG_OCE,country_and_territory_iso3,un_sdg_regions
PYF,SDG_OCE,country_and_territory_iso3,un_sdg_regions
FSM,SDG_OCE,country_and_territory_iso3,un_sdg_regions
NRU,SDG_OCE,country_and_territory_iso3,un_sdg_regions
PLW,SDG_OCE,country_and_territory_iso3,un_sdg_regions
PNG,SDG_OCE,country_and_territory_iso3,un_sdg_regions
NIU,SDG_OCE,country_and_territory_iso3,un_sdg_regions
SPM,SDG_ENA,country_and_territory_iso3,un_sdg_regions
BMU,SDG_ENA,country_and_territory_iso3,un_sdg_regions
GRL,SDG_ENA,country_and_territory_iso3,un_sdg_regions
USA,SDG_ENA,country_and_territory_iso3,un_sdg_regions
CAN,SDG_ENA,country_and_territory_iso3,un_sdg_regions
AUT,SDG_ENA,country_and_territory_iso3,un_sdg_regions
FRA,SDG_ENA,country_and_territory_iso3,un_sdg_regions
SVK,SDG_ENA,country_and_territory_iso3,un_sdg_regions
POL,SDG_ENA,country_and_territory_iso3,un_sdg_regions
CSK,SDG_ENA,country_and_territory_iso3,un_sdg_regions
MLT,SDG_ENA,country_and_territory_iso3,un_sdg_regions
LIE,SDG_ENA,country_and_territory_iso3,un_sdg_regions
CHE,SDG_ENA,country_and_territory_iso3,un_sdg_regions
ISL,SDG_ENA,country_and_territory_iso3,un_sdg_regions
HUN,SDG_ENA,country_and_territory_iso3,un_sdg_regions
IMN,SDG_ENA,country_and_territory_iso3,un_sdg_regions
GRC,SDG_ENA,country_and_territory_iso3,un_sdg_regions
IRL,SDG_ENA,country_and_territory_iso3,un_sdg_regions
MNE,SDG_ENA,country_and_territory_iso3,un_sdg_regions
ITA,SDG_ENA,country_and_territory_iso3,un_sdg_regions
SCG,SDG_ENA,country_and_territory_iso3,un_sdg_regions
FRO,SDG_ENA,country_and_territory_iso3,un_sdg_regions
NLD,SDG_ENA,country_and_territory_iso3,un_sdg_regions
GIB,SDG_ENA,country_and_territory_iso3,un_sdg_regions
JEY,SDG_ENA,country_and_territory_iso3,un_sdg_regions
DNK,SDG_ENA,country_and_territory_iso3,un_sdg_regions
LTU,SDG_ENA,country_and_territory_iso3,un_sdg_regions
BGR,SDG_ENA,country_and_territory_iso3,un_sdg_regions
BLR,SDG_ENA,country_and_territory_iso3,un_sdg_regions
RUS,SDG_ENA,country_and_territory_iso3,un_sdg_regions
PRT,SDG_ENA,country_and_territory_iso3,un_sdg_regions
ALB,SDG_ENA,country_and_territory_iso3,un_sdg_regions
NOR,SDG_ENA,country_and_territory_iso3,un_sdg_regions
ESP,SDG_ENA,country_and_territory_iso3,un_sdg_regions
AND,SDG_ENA,country_and_territory_iso3,un_sdg_regions
BIH,SDG_ENA,country_and_territory_iso3,un_sdg_regions
SMR,SDG_ENA,country_and_territory_iso3,un_sdg_regions
CZE,SDG_ENA,country_and_territory_iso3,un_sdg_regions
FIN,SDG_ENA,country_and_territory_iso3,un_sdg_regions
HRV,SDG_ENA,country_and_territory_iso3,un_sdg_regions
NA,SDG_ENA,country_and_territory_iso3,un_sdg_regions
SVN,SDG_ENA,country_and_territory_iso3,un_sdg_regions
GGY,SDG_ENA,country_and_territory_iso3,un_sdg_regions
EST,SDG_ENA,country_and_territory_iso3,un_sdg_regions
MDA,SDG_ENA,country_and_territory_iso3,un_sdg_regions
LVA,SDG_ENA,country_and_territory_iso3,un_sdg_regions
SJM,SDG_ENA,country_and_territory_iso3,un_sdg_regions
LUX,SDG_ENA,country_and_territory_iso3,un_sdg_regions
ALA,SDG_ENA,country_and_territory_iso3,un_sdg_regions
ROU,SDG_ENA,country_and_territory_iso3,un_sdg_regions
SRB,SDG_ENA,country_and_territory_iso3,un_sdg_regions
UKR,SDG_ENA,country_and_territory_iso3,un_sdg_regions
MKD,SDG_ENA,country_and_territory_iso3,un_sdg_regions
GBR,SDG_ENA,country_and_territory_iso3,un_sdg_regions
SWE,SDG_ENA,country_and_territory_iso3,un_sdg_regions
MCO,SDG_ENA,country_and_territory_iso3,un_sdg_regions
YUG,SDG_ENA,country_and_territory_iso3,un_sdg_regions
DEU,SDG_ENA,country_and_territory_iso3,un_sdg_regions
BEL,SDG_ENA,country_and_territory_iso3,un_sdg_regions
NA,SDG_ENA,country_and_territory_iso3,un_sdg_regions
