src_code,trg_code,src_codingsystem,trg_codingsystem
SHXX,SHK,species_iotc,speciesgroup_tunaatlas
SKH,SHK,species_iotc,speciesgroup_tunaatlas
SKHS,SHK,species_iotc,speciesgroup_tunaatlas
SKJ,TUNTROP,species_iotc,speciesgroup_tunaatlas
SKKA,TUNOTH,species_iotc,speciesgroup_tunaatlas
SKPN,SHK,species_iotc,speciesgroup_tunaatlas
SLT,TUNTEMP,species_iotc,speciesgroup_tunaatlas
SMA,SHK,species_iotc,speciesgroup_tunaatlas
SMD,SHK,species_iotc,speciesgroup_tunaatlas
SNK,BOFOT,species_iotc,speciesgroup_tunaatlas
SPF,BILLFIS,species_iotc,speciesgroup_tunaatlas
SPK,SHK,species_iotc,speciesgroup_tunaatlas
SPL,SHK,species_iotc,speciesgroup_tunaatlas
SPN,SHK,species_iotc,speciesgroup_tunaatlas
SPY,SHK,species_iotc,speciesgroup_tunaatlas
SPZ,SHK,species_iotc,speciesgroup_tunaatlas
SRX,RAYS,species_iotc,speciesgroup_tunaatlas
SSP,BILLFIS,species_iotc,speciesgroup_tunaatlas
STS,SPMA,species_iotc,speciesgroup_tunaatlas
SWA,BOFOT,species_iotc,speciesgroup_tunaatlas
SWO,BILLFIS,species_iotc,speciesgroup_tunaatlas
THR,SHK,species_iotc,speciesgroup_tunaatlas
TIG,SHK,species_iotc,speciesgroup_tunaatlas
TRB,SHK,species_iotc,speciesgroup_tunaatlas
TRK,SHK,species_iotc,speciesgroup_tunaatlas
TUN,SCOOT,species_iotc,speciesgroup_tunaatlas
TUS,SCOOT,species_iotc,speciesgroup_tunaatlas
TUX,SCOOT,species_iotc,speciesgroup_tunaatlas
WAH,SCOOT,species_iotc,speciesgroup_tunaatlas
WHM,BILLFIS,species_iotc,speciesgroup_tunaatlas
YFT,TUNTROP,species_iotc,speciesgroup_tunaatlas
YRS,BOFOT,species_iotc,speciesgroup_tunaatlas
YTC,BOFOT,species_iotc,speciesgroup_tunaatlas
CCO,SHK,species_iotc,speciesgroup_tunaatlas
CCW,SHK,species_iotc,speciesgroup_tunaatlas
GES,BOFOT,species_iotc,speciesgroup_tunaatlas
LTA,TUNNER,species_iotc,speciesgroup_tunaatlas
TRE,BOFOT,species_iotc,speciesgroup_tunaatlas
AG47,OTHER,species_iotc,speciesgroup_tunaatlas
CGX,BOFOT,species_iotc,speciesgroup_tunaatlas
CNT,BOFOT,species_iotc,speciesgroup_tunaatlas
GBA,BOFOT,species_iotc,speciesgroup_tunaatlas
GLT,BOFOT,species_iotc,speciesgroup_tunaatlas
GTF,RAYS,species_iotc,speciesgroup_tunaatlas
LHT,OTHER,species_iotc,speciesgroup_tunaatlas
MAN,RAYS,species_iotc,speciesgroup_tunaatlas
QUM,SPMA,species_iotc,speciesgroup_tunaatlas
SAI,BILLFIS,species_iotc,speciesgroup_tunaatlas
UNCL,OTHER,species_iotc,speciesgroup_tunaatlas
WEC,OTHER,species_iotc,speciesgroup_tunaatlas
AG04,BILLFIS,species_iotc,speciesgroup_tunaatlas
TRU,OTHER,species_iotc,speciesgroup_tunaatlas
TUM,OTHER,species_iotc,speciesgroup_tunaatlas
RUS,OTHER,species_iotc,speciesgroup_tunaatlas
ALM,BOFOT,species_iotc,speciesgroup_tunaatlas
ALN,BOFOT,species_iotc,speciesgroup_tunaatlas
BAF,BOFOT,species_iotc,speciesgroup_tunaatlas
BAO,BOFOT,species_iotc,speciesgroup_tunaatlas
BAT,BOFOT,species_iotc,speciesgroup_tunaatlas
BEN,BOFOT,species_iotc,speciesgroup_tunaatlas
BSX,BOFOT,species_iotc,speciesgroup_tunaatlas
BTS,BOFOT,species_iotc,speciesgroup_tunaatlas
CAT,BOFOT,species_iotc,speciesgroup_tunaatlas
CGD,BOFOT,species_iotc,speciesgroup_tunaatlas
CTU,BOFOT,species_iotc,speciesgroup_tunaatlas
CUT,BOFOT,species_iotc,speciesgroup_tunaatlas
FLE,BOFOT,species_iotc,speciesgroup_tunaatlas
KYC,BOFOT,species_iotc,speciesgroup_tunaatlas
KYV,BOFOT,species_iotc,speciesgroup_tunaatlas
LOB,BOFOT,species_iotc,speciesgroup_tunaatlas
LOKA,TUNNER,species_iotc,speciesgroup_tunaatlas
MLBS,BILLFIS,species_iotc,speciesgroup_tunaatlas
MLW,BILLFIS,species_iotc,speciesgroup_tunaatlas
MOX,BOFOT,species_iotc,speciesgroup_tunaatlas
NAU,BOFOT,species_iotc,speciesgroup_tunaatlas
NGT,BOFOT,species_iotc,speciesgroup_tunaatlas
OBIL,BILLFIS,species_iotc,speciesgroup_tunaatlas
OSF,SHK,species_iotc,speciesgroup_tunaatlas
RAJ,RAYS,species_iotc,speciesgroup_tunaatlas
RMJ,RAYS,species_iotc,speciesgroup_tunaatlas
SASP,BILLFIS,species_iotc,speciesgroup_tunaatlas
SEER,SCOOT,species_iotc,speciesgroup_tunaatlas
SNX,BOFOT,species_iotc,speciesgroup_tunaatlas
TFM,SHK,species_iotc,speciesgroup_tunaatlas
USE,BOFOT,species_iotc,speciesgroup_tunaatlas
YTL,BOFOT,species_iotc,speciesgroup_tunaatlas
STT,RAYS,species_iotc,speciesgroup_tunaatlas
