"src_code","trg_code","src_codingsystem","trg_codingsystem"
"Gill Net","OTHER","gear_ccsbt","geargroup_tunaatlas"
"Handline","OTHER","gear_ccsbt","geargroup_tunaatlas"
"Longline","LL","gear_ccsbt","geargroup_tunaatlas"
"Other","OTHER","gear_ccsbt","geargroup_tunaatlas"
"Pole and Line","BB","gear_ccsbt","geargroup_tunaatlas"
"Purse Seine","PS","gear_ccsbt","geargroup_tunaatlas"
"Trol","OTHER","gear_ccsbt","geargroup_tunaatlas"
