src_code,trg_code,src_codingsystem,trg_codingsystem
BLU,2,cl_species,cl_species_group
RDM,2,cl_species,cl_species_group
BIS,2,cl_species,cl_species_group
MOA,2,cl_species,cl_species_group
GBA,2,cl_species,cl_species_group
BAR,2,cl_species,cl_species_group
LNM,2,cl_species,cl_species_group
BUA,2,cl_species,cl_species_group
KDG,2,cl_species,cl_species_group
HSR,2,cl_species,cl_species_group
WPZ,2,cl_species,cl_species_group
BFT,3,cl_species,cl_species_group
YFT,3,cl_species,cl_species_group
ALB,3,cl_species,cl_species_group
BET,3,cl_species,cl_species_group
SKJ,3,cl_species,cl_species_group
BLF,3,cl_species,cl_species_group
LTA,3,cl_species,cl_species_group
BON,3,cl_species,cl_species_group
FRI,3,cl_species,cl_species_group
BOP,3,cl_species,cl_species_group
SSM,3,cl_species,cl_species_group
BLT,3,cl_species,cl_species_group
BRS,3,cl_species,cl_species_group
CFW,3,cl_species,cl_species_group
KGX,3,cl_species,cl_species_group
SAI,3,cl_species,cl_species_group
BUM,3,cl_species,cl_species_group
WHM,3,cl_species,cl_species_group
SWO,3,cl_species,cl_species_group
SPF,3,cl_species,cl_species_group
RSP,3,cl_species,cl_species_group
RMB,3,cl_species,cl_species_group
MHA,2,cl_species,cl_species_group
