src_code,trg_code,src_codingsystem,trg_codingsystem
BHI,4,cl_species,cl_species_subgroup
MHG,4,cl_species,cl_species_subgroup
CRB,4,cl_species,cl_species_subgroup
NBR,4,cl_species,cl_species_subgroup
CXR,4,cl_species,cl_species_subgroup
OYM,4,cl_species,cl_species_subgroup
OYA,4,cl_species,cl_species_subgroup
KUI,4,cl_species,cl_species_subgroup
SWF,4,cl_species,cl_species_subgroup
STG,4,cl_species,cl_species_subgroup
YNJ,4,cl_species,cl_species_subgroup
SNO,4,cl_species,cl_species_subgroup
AXP,4,cl_species,cl_species_subgroup
AWX,4,cl_species,cl_species_subgroup
SPT,4,cl_species,cl_species_subgroup
CKM,4,cl_species,cl_species_subgroup
CKA,4,cl_species,cl_species_subgroup
MUF,4,cl_species,cl_species_subgroup
MGU,4,cl_species,cl_species_subgroup
MUB,4,cl_species,cl_species_subgroup
THA,4,cl_species,cl_species_subgroup
NGL,4,cl_species,cl_species_subgroup
NUL,4,cl_species,cl_species_subgroup
MSL,4,cl_species,cl_species_subgroup
BDM,4,cl_species,cl_species_subgroup
BLU,4,cl_species,cl_species_subgroup
RDM,4,cl_species,cl_species_subgroup
BIS,4,cl_species,cl_species_subgroup
MOA,4,cl_species,cl_species_subgroup
GBA,4,cl_species,cl_species_subgroup
BAR,4,cl_species,cl_species_subgroup
LNM,4,cl_species,cl_species_subgroup
BUA,4,cl_species,cl_species_subgroup
KDG,4,cl_species,cl_species_subgroup
HSR,4,cl_species,cl_species_subgroup
WPZ,4,cl_species,cl_species_subgroup
BFT,5,cl_species,cl_species_subgroup
YFT,5,cl_species,cl_species_subgroup
ALB,5,cl_species,cl_species_subgroup
BET,5,cl_species,cl_species_subgroup
SKJ,5,cl_species,cl_species_subgroup
BLF,5,cl_species,cl_species_subgroup
LTA,5,cl_species,cl_species_subgroup
BON,5,cl_species,cl_species_subgroup
FRI,5,cl_species,cl_species_subgroup
BOP,5,cl_species,cl_species_subgroup
SSM,5,cl_species,cl_species_subgroup
BLT,5,cl_species,cl_species_subgroup
BRS,5,cl_species,cl_species_subgroup
CFW,5,cl_species,cl_species_subgroup
KGX,5,cl_species,cl_species_subgroup
SAI,5,cl_species,cl_species_subgroup
BUM,5,cl_species,cl_species_subgroup
WHM,5,cl_species,cl_species_subgroup
SWO,5,cl_species,cl_species_subgroup
SPF,5,cl_species,cl_species_subgroup
RSP,5,cl_species,cl_species_subgroup
RMB,5,cl_species,cl_species_subgroup
MHA,4,cl_species,cl_species_subgroup
